track_id,released_year,in_spotify_playlists,in_spotify_charts,streams,in_apple_playlists,in_apple_charts,in_deezer_playlists,in_deezer_charts,in_shazam_charts,bpm,danceability_%,valence_%,energy_%,acousticness_%,instrumentalness_%,liveness_%,speechiness_%,key,mode,artist_id1,artist_id2,artist_id3,released_month,released_day,song_name,artist_name1,artist_name2,artist_name3
4b1yxSdlumA8N4fEk4UOZp,2021,1150,0,184937148,20,38,12,0,0,141.0,59.0,56.0,63.0,12.0,0.0,6.0,36.0,C#,Major,5PYToRCsrnvikZg3yl2JMr,2Go6wC0GsnkVeRoVwh8rqX,3xLU748QxpTmIVaiNXXg0P,11,19,The Family Madrigal,Stephanie Beatriz,Olga Merediz,Encanto - Cast
4bjN59DRXFRxBE1g5ne6B1,2023,244,12,118810253,6,84,10,2,9,85.0,70.0,83.0,84.0,31.0,0.0,47.0,30.0,G,Major,5RmQ8k4l3HZ8JoPb4mNsML,,,4,21,Haegeum,Agust D,,
4cG7HUWYHBV6R6tHn1gxrl,2021,12043,0,863756573,209,54,710,0,18,123.0,82.0,80.0,86.0,1.0,0.0,30.0,13.0,D,Major,7i9j813KFoSBMldGqlh2Z1,1gALaWbNDnwS2ECV09sn2A,4L2dV3zY7RmkeiNO035Fi0,1,15,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,Riton,Nightcrawlers,Mufasa & Hypeman
4cacyP5c3PMlfnyjpg13xW,2022,2402,0,221752937,45,2,26,0,1,102.0,73.0,62.0,75.0,0.0,0.0,34.0,8.0,C#,Major,2YOYua8FpudSEiB9s88IgQ,,,6,10,Betty (Get Money),Yung Gravy,,
4cktbXiXOapiLBMprHFErI,2019,9974,2,1759567999,272,67,"1,066",1,19,91.0,77.0,60.0,32.0,84.0,0.0,8.0,5.0,B,Major,04gDigrS5kc9YWfZHwBETP,,,9,20,Memories,Maroon 5,,
4d4ZXH4dr5bYfgErHiZCX2,2022,892,3,338422004,10,24,11,0,0,130.0,82.0,50.0,67.0,12.0,0.0,13.0,5.0,C#,Major,4q3ewBCX7sLwd24euuV69X,,,5,6,Dos Mil 16,Bad Bunny,,
4eBvRhTJ2AcxCsbfTUjoRp,2023,67,8,47956378,7,10,0,0,57,90.0,74.0,36.0,63.0,26.0,0.0,27.0,5.0,E,Minor,5r3wPya2PpeTTsXsGhQU8O,,,5,19,Cheques,Shubh,,
4eMKD8MRroxCqugpsxCCNb,2023,859,40,61245289,35,109,41,14,211,122.0,81.0,74.0,71.0,14.0,0.0,56.0,4.0,F#,Minor,0GM7qgcRCORpGnfcN2tCiB,4q3ewBCX7sLwd24euuV69X,,6,29,MOJABI GHOST,Tainy,Bad Bunny,
4fSIb4hdOQ151TILNsSEaF,2020,11975,8,1168642797,188,75,268,6,16,128.0,81.0,57.0,63.0,40.0,1.0,10.0,4.0,D#,Minor,1mcTU81TzQhprhouKaTkpq,,,11,2,Todo De Ti,Rauw Alejandro,,
4fnNBPN9W6AoOYSQS3FJxT,2022,819,0,62019074,14,22,0,0,0,160.0,72.0,78.0,68.0,28.0,0.0,11.0,12.0,F,Major,7tYKF4w9nC0nq9CsPZTHyP,,,12,9,Notice Me,SZA,,
4fouWK6XVHhzl78KzQ1UjL,2021,7215,0,1007612429,170,12,575,18,,122.0,70.0,42.0,54.0,30.0,0.0,37.0,5.0,E,Major,2VSHKHBTiXWplO8lxcnUC9,,,8,13,abcdefu,GAYLE,,
4fsQ0K37TOXa3hEQfjEic1,2022,761,12,301051721,23,95,11,0,3,105.0,88.0,82.0,80.0,8.0,0.0,11.0,8.0,A#,Minor,4SpbR6yFEvexJuaBpgAU5p,,,10,17,ANTIFRAGILE,LE SSERAFIM,,
4gzsuuZypVbxs0Af1LSZyB,2021,3423,26,775542072,61,65,53,6,0,170.0,64.0,14.0,70.0,9.0,0.0,9.0,8.0,E,Minor,0GM7qgcRCORpGnfcN2tCiB,4q3ewBCX7sLwd24euuV69X,2QWIScpFDNxmS6ZEMIUvgm,10,5,Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),Tainy,Bad Bunny,Julieta Venegas
4hKLzFvNwHF6dPosGT30ed,2023,283,7,81102253,6,9,26,1,66,124.0,84.0,65.0,50.0,67.0,0.0,13.0,6.0,D#,Minor,4YqwRbMLqGHRHLS1w2ZKse,7saGN6a32YNpiMPo2SWJxE,5X5jKBLJ88Ji6tzwfL0g4c,5,19,Novo Balanço,Veigh,Bvga Beatz,Prod Malax
4hTej08FutmriOs7S1hWWy,2022,899,0,56870689,2,14,2,0,0,150.0,79.0,77.0,46.0,5.0,0.0,11.0,7.0,C#,Major,7tYKF4w9nC0nq9CsPZTHyP,,,12,9,Conceited,SZA,,
4hceSKjrkDTO0nMKFcb3sj,2022,1401,0,248511839,26,16,17,0,1,128.0,82.0,42.0,75.0,6.0,0.0,63.0,6.0,C#,Minor,716NhGYqD1jl2wI1Qkgq36,1pi7nGhOM7PTHR5YEgXVGq,,6,8,"Villano Antillano: Bzrp Music Sessions, Vol. 51",Bizarrap,Villano Antillano,
4huBDGP4I3S0pYI0EaRN1c,2022,2096,0,107255472,34,3,30,0,0,147.0,47.0,50.0,80.0,10.0,0.0,32.0,38.0,G#,Minor,14CHVeJGrR5xgUGQFV5BVM,5K4W6rqBFWDnAN6FQUkS6x,3DiDSECUqqY1AuBP8qtaIa,2,11,City of Gods,Fivio Foreign,Kanye West,Alicia Keys
4i6cwNY6oIUU2XZxPIw82Y,2023,588,0,46142772,23,21,31,0,0,90.0,62.0,7.0,62.0,6.0,0.0,58.0,6.0,G#,Major,06HL4z0CvFAxyc27GXpf02,3LZZPxNDGDFVSIPqf4JuEf,,5,26,Karma (feat. Ice Spice),Taylor Swift,Ice Spice,
4iJyoBOLtHqaGxP12qzhQI,2021,14140,0,1445941661,231,52,612,6,,90.0,63.0,49.0,68.0,38.0,0.0,42.0,18.0,,Major,1uNFoZAHBGtllmzznpCI3s,20wkVLutqVOYrc0kxFs7rA,4fxd5Ee7UefO4CUXgwJ7IP,3,19,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber,Daniel Caesar,Giveon
4iZ4pt7kvcaH6Yo8UoZ4s2,2022,2839,25,399686758,58,156,42,1,236,143.0,56.0,39.0,55.0,14.0,0.0,11.0,13.0,F,Major,7tYKF4w9nC0nq9CsPZTHyP,,,12,9,Snooze,SZA,,
4ilZV1WNjL7IxwE81OnaRY,2022,1054,0,168684524,9,0,15,0,1,101.0,90.0,76.0,81.0,15.0,24.0,33.0,6.0,G,Major,4yjm4SvYqC5FFuLbB6TyHr,,,10,3,Gatita,Bellakath,,
4j6kId9QIqhoXvqHKgSKa0,2022,1986,0,199587884,7,1,15,0,0,183.0,65.0,88.0,72.0,36.0,14.0,20.0,3.0,F,Major,6KImCVD70vtIoJWnq6nGn3,,,5,20,Grapejuice,Harry Styles,,
4jPy3l0RUwlUI9T5XHBW2m,2020,12854,0,1699402402,237,27,636,0,,91.0,70.0,76.0,72.0,22.0,0.0,27.0,4.0,G,Minor,6fWVd57NKTalqvmjRd2t8Z,6ASri4ePR7RlsvIQgWPJpS,,7,24,Mood (feat. iann dior),24kGoldn,iann dior,
4jTs7ny5eSRnKTzxdrFv5I,2022,811,0,57144458,6,11,3,0,0,81.0,47.0,33.0,68.0,24.0,0.0,22.0,38.0,G#,Major,7tYKF4w9nC0nq9CsPZTHyP,,,12,9,Smoking on my Ex Pack,SZA,,
4jtW7gNMGhVR49Yx2nfNlb,2021,6392,0,432702334,174,80,38,0,0,121.0,72.5,44.0,75.5,1.5,0.0,18.5,4.5,A#,Major,1Xyo4u8uXC1ZmMpatF05PJ,,,8,6,Take My Breath - Single Version,The Weeknd,,
4k6Uh1HXdhtusDW5y8Gbvy,2022,8186,12,822633917,155,72,131,16,29,169.0,69.0,69.0,51.0,63.0,0.0,38.0,4.0,C#,Major,57vWImR43h4CaDao012Ofp,,,6,29,Bad Habit,Steve Lacy,,
4kKdvXD0ez7jp1296JmAts,1950,10585,0,473248298,126,108,406,0,0,143.0,60.0,86.0,32.0,88.0,0.0,34.0,6.0,D,Major,1Mxqyy3pSjf8kZZL4QVxS0,0JXiS2FrAg3wQYJHcmZdrc,,1,1,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),Frank Sinatra,B. Swanson Quartet,
4lIxdJw6W3Fg4vUIYCB0S5,2014,7830,42,786181836,94,111,151,4,82,95.0,60.0,48.0,79.0,0.0,0.0,12.0,4.0,D,Major,06HL4z0CvFAxyc27GXpf02,,,1,1,Style,Taylor Swift,,
4mGrWfDISjNjgeQnH1B8IE,2022,266,27,77309611,6,40,6,6,202,158.0,54.0,50.0,40.0,61.0,0.0,10.0,6.0,A#,Major,66ihevNkSYNzRAl44dx6jJ,,,4,20,Primera Cita,Carin Leon,,
4nrPB8O7Y7wsOCJdgXkthe,2023,5724,44,721975598,119,108,254,29,22,122.0,78.0,50.0,63.0,27.0,0.0,9.0,5.0,D,Minor,716NhGYqD1jl2wI1Qkgq36,0EmeFodog0BfCgMzAIvKQp,,1,11,"Shakira: Bzrp Music Sessions, Vol. 53",Bizarrap,Shakira,
4pKhxDtzoLPVy4GzW1ibAz,2022,226,0,126443991,5,0,4,0,1,84.0,71.0,63.0,45.0,45.0,0.0,11.0,3.0,E,Minor,51ZSh80McCt7vbqHouzW0A,,,3,25,Soy El Unico,Yahritza Y Su Esencia,,
4qu63nuBpdn0qHUHuObEj1,2021,4893,4,651732901,143,24,110,0,70,120.0,72.0,67.0,72.0,0.0,0.0,13.0,4.0,G,Major,64KEffDW9EtZ1y2vBYgq8T,7gOdHgIoIKoe4i9Tta6qdD,,4,28,Leave Before You Love Me (with Jonas Brothers),Marshmello,Jonas Brothers,
4r9jkMEnArtWGH2rL2FZl0,2020,4214,11,685071800,21,20,40,0,0,92.0,86.0,89.0,79.0,17.0,0.0,11.0,6.0,,Major,4q3ewBCX7sLwd24euuV69X,,,2,29,A Tu Merced,Bad Bunny,,
4rAg5bbrdZX00mXXhLvYXj,2022,714,0,49262961,0,9,2,0,0,128.0,45.0,35.0,68.0,78.0,0.0,39.0,8.0,B,Major,7tYKF4w9nC0nq9CsPZTHyP,,,12,8,Too Late,SZA,,
4rXLjWdF2ZZpXCVTfWcshS,2023,1096,83,95217315,60,210,48,11,953,130.0,85.0,22.0,62.0,12.0,0.0,28.0,9.0,C#,Minor,2hlmm7s2ICUX0LVIhVFlZQ,,,5,15,fukumean,Gunna,,
4rmVZajAF7PkrCagGPHbqa,2022,2814,0,191448892,38,105,25,0,2,137.0,88.0,8.0,49.0,9.0,0.0,9.0,14.0,A#,Minor,3TVXtAsR1Inumwj472S9r4,,,6,17,Sticky,Drake,,
4so0Wek9Ig1p6CRCHuINwW,1942,11940,0,395591396,73,79,123,0,0,96.0,23.0,19.0,25.0,91.0,0.0,40.0,3.0,A,Major,6ZjFtWeHP9XN7FeKSUe80S,69UfPJgUmFFAVT740qGVZi,735L650pvygCZZlPMyHqsN,1,1,White Christmas - 1947 Version,Bing Crosby,Ken Darby Singers,John Scott Trotter & His Orchestra
4srcMdbm2qzVG98tJajHxp,2022,2995,0,273005485,49,17,30,0,0,98.0,83.0,63.0,74.0,14.0,0.0,16.0,6.0,G,Minor,50sIhX3HytFEwQXZJLUZQE,2LRoIwlKmHjgvigdNGBHNo,6ISKc7ev3V4EGnEagkXexc,3,18,Pantysito,Alejo,Feid,ROBI
4sx6NRwL6Ol3V6m9exwGlQ,2023,1283,0,147538971,57,4,48,0,0,107.0,66.0,47.0,40.0,72.0,0.0,11.0,3.0,B,Minor,2tIP7SsRs7vjIcLrU85W8J,,,1,27,LOVE AGAIN,The Kid LAROI,,
4t46soaqA758rbukTO5pp1,2023,86,8,31873544,7,76,3,1,93,128.0,81.0,90.0,77.0,1.0,0.0,9.0,5.0,A,Minor,0elWFr7TW8piilVRYJUe4P,,,6,30,Mi Bello Angel,Natanael Cano,,
4uOBL4DDWWVx4RhYKlPbPC,2023,451,33,96273746,10,126,7,0,148,130.0,82.0,69.0,83.0,3.0,0.0,27.0,5.0,E,Minor,2AfmfGFbe0A0WsTYm0SDTx,,,5,15,Queencard,(G)I-DLE,,
4uqJelb9THHmJ3OCohg4ZJ,2023,894,9,233801632,14,88,66,3,72,160.0,69.0,61.0,71.0,33.0,0.0,31.0,20.0,A,Major,0uGWkZRPp1Urk77XBrPBsZ,2CKOmarVWvWqkNWUatHCex,,2,2,Nosso Quadro,AgroPlay,Ana Castela,
4vb777iaycnlFxVkJMmtfd,2021,2999,0,261286503,60,17,154,0,22,108.0,96.0,71.0,42.0,57.0,0.0,8.0,9.0,G,Minor,75VKfyoBlkmrJFDqo1o2VY,6eUKZXaKkcviH0Ku9w2n3V,,12,23,Peru,Fireboy DML,Ed Sheeran,
4w273WCBXwM4P3jTX5HkB2,2022,527,4,287278853,10,43,3,1,0,99.0,79.0,64.0,59.0,28.0,0.0,11.0,14.0,G,Minor,1gW6pz5n1aK249L0GvfQCC,7Gi6gjaWy3DxyilpF1a8Is,,7,22,El Rescate,Grupo Marca Registrada,Junior H,
4wCmqSrbyCgxEXROQE6vtV,2011,42798,0,1457139296,217,136,"6,508",1,,129.0,86.0,75.0,52.0,54.0,0.0,10.0,4.0,,Major,2AsusXITU8P25dlRNhcAbG,6hk7Yq1DU9QcCCrz9uc0Ti,,1,1,Somebody That I Used To Know,Gotye,Kimbra,
4wH7ZoqgETaACS9BlUkvuY,2022,2235,0,349585590,65,7,70,16,6,109.0,60.0,45.0,47.0,62.0,0.0,31.0,5.0,F,Major,79AyR6ATpj2LTPxfb6FX50,,,1,5,Fingers Crossed,Lauren Spencer Smith,,
4woTEX1wYOTGDqNXuavlRC,2002,7615,14,655466831,18,51,"1,005",0,0,130.0,80.0,64.0,76.0,2.0,0.0,20.0,6.0,E,Minor,7dGJo4pcD2V6oG8kP0tJRR,5jNmxPYz8QE5rYp4GDil8t,,5,26,Superman,Eminem,Dina Rae,
4xkOaSrkexMciUUogZKVTS,2002,22923,0,1695712020,78,46,"2,515",1,0,171.0,55.0,10.0,85.0,7.0,0.0,8.0,20.0,C#,Major,7dGJo4pcD2V6oG8kP0tJRR,1Oa0bMld0A3u5OTYfMzp5h,,5,26,Till I Collapse,Eminem,Nate Dogg,
4xqrdfXkTW4T0RauPLv3WA,2020,6170,7,1301799902,82,1,231,0,2,92.0,47.0,25.0,43.0,62.0,0.0,32.0,3.0,F,Major,4Uc8Dsxct0oMqx0P6i60ea,,,3,20,Heather,Conan Gray,,
4zMxWSP2qZUy5CBCH5PdzZ,2022,1493,0,42485571,2,0,10,0,0,170.0,37.0,14.0,24.0,80.0,0.0,11.0,4.0,C#,Minor,2YZyLoL8N0Wb9xBt1NhZWg,,,5,13,Crown,Kendrick Lamar,,
4zN21mbAuaD0WqtmaTZZeP,2022,7758,28,462791599,173,79,175,0,168,125.0,84.0,70.0,69.0,1.0,0.0,5.0,5.0,C#,Minor,43BxCL6t4c73BQnIJtry5v,45ruzGUmIr8WLjLOPJ9mGU,,3,14,Ferrari,James Hype,Miggy Dela Rosa,
4zmKGsrXjLmljb5fTaBTot,2022,2415,2,60350538,33,57,9,0,11,110.0,66.0,25.5,36.0,75.0,0.0,11.5,3.5,F#,Major,06HL4z0CvFAxyc27GXpf02,00FQb4jTyendYWaN8pK0wa,,10,21,Snow On The Beach (feat. More Lana Del Rey),Taylor Swift,Lana Del Rey,
4zrKN5Sv8JS5mqnbVcsul7,2022,1639,0,176474912,86,14,80,0,37,123.0,57.0,50.0,85.0,5.0,0.0,16.0,4.0,D,Major,6eUKZXaKkcviH0Ku9w2n3V,,,9,29,Celestial,Ed Sheeran,,
503OTo2dSqe7qk76rgsbep,1999,33966,0,1210599487,141,78,"6,591",1,0,93.0,81.0,53.0,78.0,18.0,0.0,6.0,24.0,B,Major,6DPYiyq5kWVQS4RGwxzPC7,7hJcb9fa4alzcOq3EaNPoG,,1,1,Still D.R.E.,Dr. Dre,Snoop Dogg,
505v13epFXodT9fVAJ6h8k,2023,1133,39,153372011,14,71,23,10,176,107.0,92.0,55.0,70.0,18.0,0.0,15.0,7.0,F#,Minor,790FomKkXshlbRYZFtlgla,,,2,24,AMARGURA,KAROL G,,
50kpGaPAhYJ3sGmk6vplg0,2015,22730,5,2123309722,289,87,"2,430",0,36,100.0,61.0,53.0,38.0,84.0,0.0,28.0,44.0,E,Major,1uNFoZAHBGtllmzznpCI3s,,,11,9,Love Yourself,Justin Bieber,,
50nfwKoDiSYg8zOCREWAm5,2021,10147,30,1302184087,234,71,543,18,,141.0,79.0,82.0,86.0,28.0,0.0,4.0,9.0,D,Major,6eUKZXaKkcviH0Ku9w2n3V,,,9,9,Shivers,Ed Sheeran,,
50x1Ic8CaXkYNvjmxe3WXy,2019,1507,14,411747614,24,71,44,1,195,120.0,60.0,24.0,35.0,73.0,0.0,31.0,3.0,E,Major,69bG9tC62d8oTFC9aTTosn,,,5,10,Those Eyes,New West,,
51FvjPEGKq2zByeeEQ43V9,2023,2114,44,223633238,80,75,110,11,323,124.0,78.0,70.0,68.0,3.0,1.0,11.0,4.0,G#,Minor,64KEffDW9EtZ1y2vBYgq8T,0tmwSHipWxN12fsoLcFU3B,,3,3,El Merengue,Marshmello,Manuel Turizo,
51Zw1cKDgkad0CXv23HCMU,2022,2775,0,290833204,21,11,40,0,0,146.0,69.0,63.0,45.0,48.0,0.0,18.0,4.0,,Major,6KImCVD70vtIoJWnq6nGn3,,,5,20,Daylight,Harry Styles,,
51vRumtqbkNW9wrKfESwfu,2023,327,13,92035115,14,110,9,0,49,104.0,80.0,38.0,88.0,11.0,0.0,11.0,5.0,E,Minor,4SpbR6yFEvexJuaBpgAU5p,3yDIp0kaq9EFKe07X1X2rz,,5,1,UNFORGIVEN (feat. Nile Rodgers),LE SSERAFIM,Nile Rodgers,
52NGJPcLUzQq5w7uv4e5gf,2023,1190,0,105062254,29,3,18,0,19,137.0,84.0,44.0,67.0,8.0,0.0,11.0,6.0,C#,Minor,4Gso3d4CscCijv0lmajZWs,1uNFoZAHBGtllmzznpCI3s,1RyvyyTE3xzB2ZywiAwp0i,2,23,Private Landing (feat. Justin Bieber & Future),Don Toliver,Justin Bieber,Future
531KGXtBroSrOX9LVmiIgc,2022,1856,3,229473310,29,40,31,1,1,124.0,95.0,36.0,37.0,35.0,0.0,10.0,28.0,G,Major,6Ip8FS7vWT1uKkJSweANQK,,,3,3,Starlight,Dave,,
54ELExv56KCAB4UP9cOCzC,2022,2651,30,304118600,21,55,32,3,0,94.0,89.0,61.0,66.0,17.0,0.0,36.0,16.0,G#,Major,12vb80Km0Ew53ABfJOepVz,4q3ewBCX7sLwd24euuV69X,,12,22,Gato de Noche,Ñengo Flow,Bad Bunny,
54bm2e3tk8cliUz3VSdCPZ,1986,6080,0,704171068,112,198,406,1,0,105.0,54.0,59.0,83.0,0.0,44.0,20.0,4.0,E,Minor,2ye2Wgw4gimLv2eAKyk1NB,,,3,3,Master of Puppets (Remastered),Metallica,,
54ipXppHLA8U4yqpOFTUhr,2021,4198,44,838079900,98,108,327,17,153,114.0,77.0,65.0,72.0,2.0,0.0,7.0,5.0,F,Minor,53XhwfbYqKCa1cC15pYq2q,,,3,11,Bones,Imagine Dragons,,
55ZATsjPlTeSTNJOuW90pW,2023,432,12,162887075,8,14,12,2,33,96.0,93.0,47.0,47.0,33.0,0.0,10.0,36.0,D,Major,07PdYoE4jVRF6Ut40GgVSP,4yEIQ0lJDgUEfsuYx3Gsmr,,3,4,Shorty Party,Cartel De Santa,La Kelly,
561jH07mF1jHuk7KlaeF0s,2004,12985,61,1241559043,49,98,"2,394",5,204,84.0,62.0,24.0,67.0,21.0,0.0,13.0,28.0,E,Minor,7dGJo4pcD2V6oG8kP0tJRR,,,1,1,Mockingbird,Eminem,,
58ge6dfP91o9oXMzq3XkIS,2007,13985,25,1217120710,30,80,588,1,1,140.0,52.0,20.0,85.0,0.0,0.0,7.0,5.0,,Major,7Ln80lUS6He07XvHI8qqHH,,,4,20,505,Arctic Monkeys,,
59CfNbkERJ3NoTXDvoURjj,2022,3766,0,496311364,76,0,102,0,2,180.0,35.0,23.0,61.0,23.0,0.0,19.0,6.0,G,Minor,2W8yFh0Ga6Yf3jiayVxwkE,,,2,11,Boyfriend,Dove Cameron,,
59hBR0BCtJsfIbV9VzCVAp,2023,340,13,168448603,4,71,16,1,9,132.0,59.0,56.0,82.0,12.0,0.0,12.0,6.0,,Minor,1oSPZhvZMIrWW5I41kPkkY,,,3,17,Set Me Free Pt.2,Jimin,,
59nOXPmaKlBfGMDeOVGrIK,2022,5491,14,556585270,128,84,75,0,35,83.0,46.0,34.0,64.0,31.0,0.0,7.0,34.0,C#,Major,1RyvyyTE3xzB2ZywiAwp0i,3TVXtAsR1Inumwj472S9r4,687cZJR45JO7jhk1LHIbgq,4,27,WAIT FOR U (feat. Drake & Tems),Future,Drake,Tems
59uQI0PADDKeE6UZDTJEe8,2023,2420,19,429829812,52,107,15,1,325,204.0,52.0,52.0,68.0,46.0,0.0,15.0,4.0,F#,Major,4oUHIQIBe0LHzYfvXNW4QM,,,1,31,Last Night,Morgan Wallen,,
5ASM6Qjiav2xPe7gRkQMsQ,1963,10114,0,404664135,114,74,262,0,0,92.0,53.0,84.0,77.0,40.0,0.0,32.0,3.0,D,Major,7CyeXFnOrfC1N6z4naIpgo,,,11,22,Sleigh Ride,The Ronettes,,
5AqiaZwhmC6dIbgWrD5SzV,2023,1313,40,200647221,17,152,32,11,139,133.0,85.0,81.0,67.0,26.0,0.0,12.0,5.0,F,Minor,716NhGYqD1jl2wI1Qkgq36,12GqGscKJx3aE4t07u7eVZ,,5,31,"Peso Pluma: Bzrp Music Sessions, Vol. 55",Bizarrap,Peso Pluma,
5BmB3OaQyYXCqRyN8iR2Yi,2022,816,4,190490915,21,4,13,0,4,121.0,94.0,71.0,61.0,12.0,0.0,53.0,42.0,F#,Minor,0ErzCpIMyLcjPiwT4elrtZ,,,4,22,SLUT ME OUT,NLE Choppa,,
5CzixCxDkRXX9mScCmah8O,2022,1112,6,417230415,7,30,13,1,1,93.0,79.0,22.0,55.0,31.0,0.0,12.0,5.0,,Minor,4q3ewBCX7sLwd24euuV69X,,,5,6,Un Ratito,Bad Bunny,,
5E30LdtzQTGqRvNd7l6kG5,2015,9771,4,1127468248,42,70,384,0,3,85.0,59.0,33.0,52.0,7.0,15.0,12.0,3.0,A#,Major,77SW9BnxLY8rJ0RciFqkHh,,,10,30,Daddy Issues,The Neighbourhood,,
5Eax0qFko2dh7Rl2lYs3bx,2022,4004,33,1047480053,34,65,43,6,2,98.0,80.0,23.0,48.0,14.0,0.0,6.0,5.0,G,Minor,4q3ewBCX7sLwd24euuV69X,,,5,6,Efecto,Bad Bunny,,
5FVd6KXrgO9B3JPmC8OPst,2013,33783,26,1788326445,133,92,"2,733",1,26,85.0,55.0,42.0,53.0,17.0,0.0,22.0,3.0,F,Major,7Ln80lUS6He07XvHI8qqHH,,,1,1,Do I Wanna Know?,Arctic Monkeys,,
5FqaXHqw79ILxvJUKvOzxc,2019,2696,0,540539717,42,2,57,0,,120.0,58.0,44.0,60.0,44.0,9.0,5.0,6.0,G#,Major,048LktY5zMnakWq7PTtFrz,4uJNQGa3L2frXDxwgouTIw,,8,30,love nwantiti (feat. Franglish) - French Remix,CKay,Franglish,
5G4uLkFKdEZLcuNyeomQmE,2022,1194,0,37091576,0,0,3,0,0,118.0,66.0,83.0,43.0,84.0,0.0,19.0,19.0,F,Minor,2YZyLoL8N0Wb9xBt1NhZWg,,,5,13,Savior - Interlude,Kendrick Lamar,,
5Gt9bxniM1SxN61yRzRhXL,2022,2575,0,156898322,4,5,12,0,51,87.0,52.0,32.0,83.0,24.0,0.0,17.0,43.0,G#,Major,2YZyLoL8N0Wb9xBt1NhZWg,,,5,13,United In Grief,Kendrick Lamar,,
5HCyWlXZPP0y6Gqq8TgA20,2021,17050,36,2665343922,492,99,798,31,0,170.0,59.0,48.0,76.0,4.0,0.0,10.0,5.0,C#,Major,2tIP7SsRs7vjIcLrU85W8J,1uNFoZAHBGtllmzznpCI3s,,7,9,STAY (with Justin Bieber),The Kid LAROI,Justin Bieber,
5HrIcZOo1DysX53qDRlRnt,2023,351,9,76910644,16,90,10,0,64,110.0,76.0,26.0,70.0,1.0,0.0,41.0,6.0,B,Minor,6udveWUgX4vu75FF0DTrXV,5L1lO4eRHmJ7a0Q6csE5cT,,4,25,Shoong! (feat. LISA of BLACKPINK),TAEYANG,LISA,
5IAESfJjmOYu7cHyX557kz,2023,674,47,118482347,20,106,25,4,78,93.0,62.0,57.0,59.0,3.0,0.0,38.0,3.0,G,Major,3Nrfpe0tUJi4K4DXYWgMUX,,,6,9,Take Two,BTS,,
5IgjP7X4th6nMNDh4akUHb,2019,3859,26,929964809,133,181,3,0,,117.0,73.0,31.0,69.0,6.0,0.0,11.0,4.0,A,Minor,7bXgB6jMjp9ATFy66eO08Z,,,10,4,Under The Influence,Chris Brown,,
5JCoSi02qi3jJeHdZXMmR8,2021,3681,0,783706581,20,21,99,0,7,173.0,40.0,19.0,29.0,86.0,0.0,34.0,4.0,A,Major,1McMsnEElThX1knmY4oliG,,,5,21,favorite crime,Olivia Rodrigo,,
5LYMamLv12UPbemOaTPyeV,2022,4449,1,334733572,80,11,66,0,1,107.0,72.0,36.0,72.0,26.0,6.0,11.0,4.0,B,Major,6KImCVD70vtIoJWnq6nGn3,,,5,20,Music For a Sushi Restaurant,Harry Styles,,
5LrN7yUQAzvthd4QujgPFr,2022,3246,23,635412045,94,85,68,1,84,132.0,58.0,27.0,48.0,50.0,0.0,12.0,3.0,E,Major,5y8tKLUfMvliMe8IKamR32,,,7,17,Here With Me,d4vd,,
5MMW4CZsZiZt2iuqAXzzWC,2022,2939,0,71423324,29,0,30,0,0,98.0,76.0,79.0,81.0,18.0,0.0,6.0,34.0,G#,Minor,2YZyLoL8N0Wb9xBt1NhZWg,,,5,8,The Heart Part 5,Kendrick Lamar,,
5NtIprYDaflAuu3Pko0rjR,2021,731,0,198883004,14,14,24,0,4,106.0,86.0,86.0,79.0,11.0,0.0,8.0,9.0,,Major,2x7PC78TmgqpEIjaGAZ0Oz,,,11,17,DANCE CRIP,Trueno,,
5O2P9iiztwhomNh8xkR9lJ,2014,7124,18,1131090940,60,20,2,0,,120.0,67.0,40.0,52.0,86.0,0.0,12.0,4.0,G#,Major,4AK6F7OLvEQ5QYCBNiQWHq,,,11,17,Night Changes,One Direction,,
5Odq8ohlgIbQKMZivbWkEo,2022,3107,39,720434240,38,0,4,0,0,101.0,88.0,72.0,59.0,62.0,0.0,9.0,3.0,D,Major,6VuMaDnrHyPL1p4EHjYLi7,6HaGTQPmzraVmaVxvz6EUc,3Nrfpe0tUJi4K4DXYWgMUX,6,24,Left and Right (Feat. Jung Kook of BTS),Charlie Puth,Jung Kook,BTS
5QDLhrAOJJdNAmCTJ8xMyW,2020,8528,5,1692897992,239,163,583,0,,114.0,75.0,74.0,77.0,1.0,0.0,9.0,10.0,F#,Minor,3Nrfpe0tUJi4K4DXYWgMUX,,,8,21,Dynamite,BTS,,
5QO79kh1waicV47BqGRL3g,2020,12688,13,1591223784,197,115,112,0,200,118.0,68.0,61.0,82.0,2.0,0.0,50.0,3.0,,Major,1Xyo4u8uXC1ZmMpatF05PJ,,,3,20,Save Your Tears,The Weeknd,,
5RcxRGvmYai7kpFSfxe5GY,2023,681,10,161460990,15,92,21,2,26,132.0,85.0,53.0,68.0,40.0,0.0,9.0,4.0,D,Major,4obzFoKoKRHIphyHzJ35G3,12GqGscKJx3aE4t07u7eVZ,,3,30,CHANEL,Becky G,Peso Pluma,
